PERIODO;CD_MUNICIPIO;NM_MUNICIPIO;CD_UF;SG_UF;CD_RM;NM_RM;SEXO;FAIXA_ETARIA;BENEF_ASSISTENCIA_MEDICA;BENEF_EXCLUS_ODONTOLOGICO;BENEF_TOTAL;POPULACAO;TX_COBERT_ASSISTENCIA_MEDICA;TX_COBERT_EXCLUSIVAMENTE_ODONTOLOGICO;TX_COBERT_TOTAL
"2026";"412210";"Rio Bom";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"5";"19";"24";"0";0,0000;0,0000;0,0000
"2026";"412240";"Rolândia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"471";"118";"589";"0";0,0000;0,0000;0,0000
"2026";"412360";"Santa Inês";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"11";"3";"14";"0";0,0000;0,0000;0,0000
"2026";"412470";"São Jerônimo Da Serra";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"13";"5";"18";"0";0,0000;0,0000;0,0000
"2026";"412580";"São Pedro Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"41";"24";"65";"0";0,0000;0,0000;0,0000
"2026";"412640";"Sertaneja";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"21";"2";"23";"0";0,0000;0,0000;0,0000
"2026";"412680";"Tapejara";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"114";"57";"171";"0";0,0000;0,0000;0,0000
"2026";"412720";"Terra Boa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"10 a 14 anos";"60";"10";"70";"0";0,0000;0,0000;0,0000
"2026";"412760";"Tijucas Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"10 a 14 anos";"38";"43";"81";"0";0,0000;0,0000;0,0000
"2026";"412850";"Wenceslau Braz";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"47";"15";"62";"0";0,0000;0,0000;0,0000
"2026";"410060";"Alto Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"32";"13";"45";"0";0,0000;0,0000;0,0000
"2026";"410070";"Alto Piquiri";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"15 a 19 anos";"16";"12";"28";"0";0,0000;0,0000;0,0000
"2026";"410165";"Arapuã";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"7";"2";"9";"0";0,0000;0,0000;0,0000
"2026";"410170";"Araruna";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"40";"75";"115";"0";0,0000;0,0000;0,0000
"2026";"410185";"Ariranha Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"3";"1";"4";"0";0,0000;0,0000;0,0000
"2026";"410300";"Boa Esperança";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"19";"3";"22";"0";0,0000;0,0000;0,0000
"2026";"410315";"Bom Jesus Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"1";"0";"1";"0";0,0000;0,0000;0,0000
"2026";"410345";"Cafelândia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"72";"45";"117";"0";0,0000;0,0000;0,0000
"2026";"410370";"Cambé";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"936";"429";"1365";"0";0,0000;0,0000;0,0000
"2026";"410380";"Cambira";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"15 a 19 anos";"20";"19";"39";"0";0,0000;0,0000;0,0000
"2026";"410390";"Campina Da Lagoa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"56";"12";"68";"0";0,0000;0,0000;0,0000
"2026";"410410";"Campo Do Tenente";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"16";"10";"26";"0";0,0000;0,0000;0,0000
"2026";"410620";"Contenda";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"76";"71";"147";"0";0,0000;0,0000;0,0000
"2026";"410670";"Cruzeiro Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"20";"8";"28";"0";0,0000;0,0000;0,0000
"2026";"410715";"Diamante D'Oeste";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"5";"1";"6";"0";0,0000;0,0000;0,0000
"2026";"410753";"Entre Rios Do Oeste";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"15";"5";"20";"0";0,0000;0,0000;0,0000
"2026";"410770";"Fênix";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"12";"4";"16";"0";0,0000;0,0000;0,0000
"2026";"410773";"Fernandes Pinheiro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"13";"14";"27";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"18";"3";"21";"0";0,0000;0,0000;0,0000
"2026";"410832";"Francisco Alves";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"15 a 19 anos";"9";"7";"16";"0";0,0000;0,0000;0,0000
"2026";"410880";"Guaíra";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"111";"24";"135";"0";0,0000;0,0000;0,0000
"2026";"410940";"Guarapuava";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"943";"639";"1582";"0";0,0000;0,0000;0,0000
"2026";"410980";"Ibiporã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"399";"206";"605";"0";0,0000;0,0000;0,0000
"2026";"411040";"Indianópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"8";"7";"15";"0";0,0000;0,0000;0,0000
"2026";"411120";"Itapejara D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"35";"9";"44";"0";0,0000;0,0000;0,0000
"2026";"411130";"Itaúna Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"3";"1";"4";"0";0,0000;0,0000;0,0000
"2026";"411180";"Jacarezinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"203";"71";"274";"0";0,0000;0,0000;0,0000
"2026";"411190";"Jaguapitã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"46";"13";"59";"0";0,0000;0,0000;0,0000
"2026";"411220";"Janiópolis";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"11";"3";"14";"0";0,0000;0,0000;0,0000
"2026";"411320";"Lapa";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"102";"83";"185";"0";0,0000;0,0000;0,0000
"2026";"411342";"Lidianópolis";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"6";"0";"6";"0";0,0000;0,0000;0,0000
"2026";"411345";"Lindoeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"9";"6";"15";"0";0,0000;0,0000;0,0000
"2026";"411370";"Londrina";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"6225";"3408";"9633";"0";0,0000;0,0000;0,0000
"2026";"411373";"Luiziana";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"32";"15";"47";"0";0,0000;0,0000;0,0000
"2026";"411490";"Marilândia Do Sul";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"18";"12";"30";"0";0,0000;0,0000;0,0000
"2026";"411550";"Marumbi";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"10";"19";"29";"0";0,0000;0,0000;0,0000
"2026";"411560";"Matelândia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"60";"4";"64";"0";0,0000;0,0000;0,0000
"2026";"411670";"Nova Aurora";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"58";"5";"63";"0";0,0000;0,0000;0,0000
"2026";"411680";"Nova Cantu";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"14";"1";"15";"0";0,0000;0,0000;0,0000
"2026";"411690";"Nova Esperança";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"15 a 19 anos";"160";"79";"239";"0";0,0000;0,0000;0,0000
"2026";"411722";"Nova Santa Rosa";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"64";"18";"82";"0";0,0000;0,0000;0,0000
"2026";"411727";"Nova Tebas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"2";"0";"2";"0";0,0000;0,0000;0,0000
"2026";"411960";"Pitanga";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"68";"24";"92";"0";0,0000;0,0000;0,0000
"2026";"411995";"Pontal Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"85";"95";"180";"0";0,0000;0,0000;0,0000
"2026";"412000";"Porecatu";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"38";"12";"50";"0";0,0000;0,0000;0,0000
"2026";"412030";"Porto Vitória";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"0";"1";"1";"0";0,0000;0,0000;0,0000
"2026";"412060";"Prudentópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"79";"17";"96";"0";0,0000;0,0000;0,0000
"2026";"412065";"Quarto Centenário";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"6";"1";"7";"0";0,0000;0,0000;0,0000
"2026";"412090";"Quedas Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"88";"26";"114";"0";0,0000;0,0000;0,0000
"2026";"412402";"Santa Tereza Do Oeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"50";"24";"74";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"10";"3";"13";"0";0,0000;0,0000;0,0000
"2026";"412540";"São José Da Boa Vista";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"6";"1";"7";"0";0,0000;0,0000;0,0000
"2026";"412555";"São Manoel Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"3";"1";"4";"0";0,0000;0,0000;0,0000
"2026";"412560";"São Mateus Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"208";"137";"345";"0";0,0000;0,0000;0,0000
"2026";"412575";"São Pedro Do Iguaçu";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"35";"9";"44";"0";0,0000;0,0000;0,0000
"2026";"412590";"São Pedro Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"0";"0";"0";"0";0,0000;0,0000;0,0000
"2026";"412750";"Tibagi";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"51";"20";"71";"0";0,0000;0,0000;0,0000
"2026";"412795";"Tupãssi";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"52";"22";"74";"0";0,0000;0,0000;0,0000
"2026";"412810";"Umuarama";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"15 a 19 anos";"478";"193";"671";"0";0,0000;0,0000;0,0000
"2026";"412863";"Doutor Ulysses";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"2";"3";"5";"0";0,0000;0,0000;0,0000
"2026";"410010";"Abatiá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"48";"246";"294";"0";0,0000;0,0000;0,0000
"2026";"410105";"Anahy";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"20 a 29 anos";"30";"5";"35";"0";0,0000;0,0000;0,0000
"2026";"410185";"Ariranha Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"20 a 29 anos";"12";"1";"13";"0";0,0000;0,0000;0,0000
"2026";"410275";"Bela Vista Da Caroba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"9";"5";"14";"0";0,0000;0,0000;0,0000
"2026";"410300";"Boa Esperança";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"70";"10";"80";"0";0,0000;0,0000;0,0000
"2026";"410310";"Bocaiúva Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"94";"86";"180";"0";0,0000;0,0000;0,0000
"2026";"410510";"Centenário Do Sul";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"74";"17";"91";"0";0,0000;0,0000;0,0000
"2026";"410832";"Francisco Alves";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"20 a 29 anos";"94";"42";"136";"0";0,0000;0,0000;0,0000
"2026";"410920";"Guaraci";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"42";"22";"64";"0";0,0000;0,0000;0,0000
"2026";"410950";"Guaraqueçaba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"13";"21";"34";"0";0,0000;0,0000;0,0000
"2026";"410980";"Ibiporã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"1111";"640";"1751";"0";0,0000;0,0000;0,0000
"2026";"411020";"Inácio Martins";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"23";"13";"36";"0";0,0000;0,0000;0,0000
"2026";"411125";"Itaperuçu";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"257";"205";"462";"0";0,0000;0,0000;0,0000
"2026";"411130";"Itaúna Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"11";"7";"18";"0";0,0000;0,0000;0,0000
"2026";"411160";"Ivatuba";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"76";"60";"136";"0";0,0000;0,0000;0,0000
"2026";"411200";"Jaguariaíva";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"541";"329";"870";"0";0,0000;0,0000;0,0000
"2026";"411220";"Janiópolis";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"17";"8";"25";"0";0,0000;0,0000;0,0000
"2026";"411260";"Jardim Olinda";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"411290";"Jundiaí Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"5";"3";"8";"0";0,0000;0,0000;0,0000
"2026";"411310";"Kaloré";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"20 a 29 anos";"17";"9";"26";"0";0,0000;0,0000;0,0000
"2026";"411410";"Mandaguaçu";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"650";"398";"1048";"0";0,0000;0,0000;0,0000
"2026";"411640";"Nossa Senhora Das Graças";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"14";"7";"21";"0";0,0000;0,0000;0,0000
"2026";"411705";"Nova Laranjeiras";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"13";"4";"17";"0";0,0000;0,0000;0,0000
"2026";"411710";"Nova Londrina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"115";"14";"129";"0";0,0000;0,0000;0,0000
"2026";"411720";"Nova Olímpia";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"20 a 29 anos";"24";"26";"50";"0";0,0000;0,0000;0,0000
"2026";"411900";"Pérola D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"24";"8";"32";"0";0,0000;0,0000;0,0000
"2026";"411915";"Pinhais";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"3766";"4099";"7865";"0";0,0000;0,0000;0,0000
"2026";"411930";"Pinhão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"107";"57";"164";"0";0,0000;0,0000;0,0000
"2026";"412015";"Porto Barreiro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"6";"3";"9";"0";0,0000;0,0000;0,0000
"2026";"412030";"Porto Vitória";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"11";"3";"14";"0";0,0000;0,0000;0,0000
"2026";"412033";"Prado Ferreira";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"30";"18";"48";"0";0,0000;0,0000;0,0000
"2026";"412140";"Realeza";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"119";"43";"162";"0";0,0000;0,0000;0,0000
"2026";"412270";"Sabáudia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"44";"13";"57";"0";0,0000;0,0000;0,0000
"2026";"412320";"Santa Cecília Do Pavão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"23";"6";"29";"0";0,0000;0,0000;0,0000
"2026";"412340";"Santa Fé";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"122";"55";"177";"0";0,0000;0,0000;0,0000
"2026";"412350";"Santa Helena";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"20 a 29 anos";"246";"92";"338";"0";0,0000;0,0000;0,0000
"2026";"412395";"Santa Mônica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"9";"0";"9";"0";0,0000;0,0000;0,0000
"2026";"412470";"São Jerônimo Da Serra";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"31";"5";"36";"0";0,0000;0,0000;0,0000
"2026";"412670";"Tamboara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"40";"28";"68";"0";0,0000;0,0000;0,0000
"2026";"412720";"Terra Boa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"120";"71";"191";"0";0,0000;0,0000;0,0000
"2026";"412730";"Terra Rica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"190";"116";"306";"0";0,0000;0,0000;0,0000
"2026";"412750";"Tibagi";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"109";"43";"152";"0";0,0000;0,0000;0,0000
"2026";"412788";"Tunas Do Paraná";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"16";"22";"38";"0";0,0000;0,0000;0,0000
"2026";"412830";"Uniflor";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"21";"4";"25";"0";0,0000;0,0000;0,0000
"2026";"410060";"Alto Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"179";"172";"351";"0";0,0000;0,0000;0,0000
"2026";"410120";"Antonina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"173";"176";"349";"0";0,0000;0,0000;0,0000
"2026";"410160";"Arapoti";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"467";"457";"924";"0";0,0000;0,0000;0,0000
"2026";"410180";"Araucária";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"6081";"6097";"12178";"0";0,0000;0,0000;0,0000
"2026";"410250";"Barbosa Ferraz";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"112";"38";"150";"0";0,0000;0,0000;0,0000
"2026";"410275";"Bela Vista Da Caroba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"4";"7";"11";"0";0,0000;0,0000;0,0000
"2026";"410315";"Bom Jesus Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"8";"0";"8";"0";0,0000;0,0000;0,0000
"2026";"410330";"Borrazópolis";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"70";"22";"92";"0";0,0000;0,0000;0,0000
"2026";"410490";"Castro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"1490";"1828";"3318";"0";0,0000;0,0000;0,0000
"2026";"410730";"Doutor Camargo";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"169";"74";"243";"0";0,0000;0,0000;0,0000
"2026";"410754";"Espigão Alto Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"18";"12";"30";"0";0,0000;0,0000;0,0000
"2026";"410770";"Fênix";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"74";"21";"95";"0";0,0000;0,0000;0,0000
"2026";"410930";"Guaraniaçu";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"120";"29";"149";"0";0,0000;0,0000;0,0000
"2026";"411007";"Imbaú";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"106";"86";"192";"0";0,0000;0,0000;0,0000
"2026";"411040";"Indianópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"34";"20";"54";"0";0,0000;0,0000;0,0000
"2026";"411110";"Itambé";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"151";"93";"244";"0";0,0000;0,0000;0,0000
"2026";"411160";"Ivatuba";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"87";"49";"136";"0";0,0000;0,0000;0,0000
"2026";"411190";"Jaguapitã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"175";"51";"226";"0";0,0000;0,0000;0,0000
"2026";"411210";"Jandaia Do Sul";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"409";"261";"670";"0";0,0000;0,0000;0,0000
"2026";"411240";"Japurá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"137";"47";"184";"0";0,0000;0,0000;0,0000
"2026";"411295";"Juranda";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"112";"17";"129";"0";0,0000;0,0000;0,0000
"2026";"411410";"Mandaguaçu";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"959";"610";"1569";"0";0,0000;0,0000;0,0000
"2026";"411440";"Mangueirinha";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"261";"19";"280";"0";0,0000;0,0000;0,0000
"2026";"411480";"Marialva";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"1372";"751";"2123";"0";0,0000;0,0000;0,0000
"2026";"411545";"Marquinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"9";"2";"11";"0";0,0000;0,0000;0,0000
"2026";"411670";"Nova Aurora";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"297";"51";"348";"0";0,0000;0,0000;0,0000
"2026";"411722";"Nova Santa Rosa";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"270";"79";"349";"0";0,0000;0,0000;0,0000
"2026";"411790";"Palotina";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"844";"183";"1027";"0";0,0000;0,0000;0,0000
"2026";"411800";"Paraíso Do Norte";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"253";"143";"396";"0";0,0000;0,0000;0,0000
"2026";"411960";"Pitanga";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"243";"110";"353";"0";0,0000;0,0000;0,0000
"2026";"412035";"Pranchita";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"28";"5";"33";"0";0,0000;0,0000;0,0000
"2026";"412125";"Ramilândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"27";"1";"28";"0";0,0000;0,0000;0,0000
"2026";"412130";"Rancho Alegre";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"28";"5";"33";"0";0,0000;0,0000;0,0000
"2026";"412215";"Rio Bonito Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"18";"6";"24";"0";0,0000;0,0000;0,0000
"2026";"412260";"Rondon";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"138";"62";"200";"0";0,0000;0,0000;0,0000
"2026";"412280";"Salgado Filho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"15";"8";"23";"0";0,0000;0,0000;0,0000
"2026";"412290";"Salto Do Itararé";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"6";"1";"7";"0";0,0000;0,0000;0,0000
"2026";"412382";"Santa Lúcia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"22";"2";"24";"0";0,0000;0,0000;0,0000
"2026";"412402";"Santa Tereza Do Oeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"231";"98";"329";"0";0,0000;0,0000;0,0000
"2026";"412490";"São João Do Caiuá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"30";"18";"48";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"115";"18";"133";"0";0,0000;0,0000;0,0000
"2026";"412590";"São Pedro Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"6";"2";"8";"0";0,0000;0,0000;0,0000
"2026";"412600";"São Sebastião Da Amoreira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"91";"24";"115";"0";0,0000;0,0000;0,0000
"2026";"412640";"Sertaneja";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"45";"14";"59";"0";0,0000;0,0000;0,0000
"2026";"412840";"Uraí";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"125";"29";"154";"0";0,0000;0,0000;0,0000
"2026";"412850";"Wenceslau Braz";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"132";"62";"194";"0";0,0000;0,0000;0,0000
"2026";"412855";"Vera Cruz Do Oeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"127";"16";"143";"0";0,0000;0,0000;0,0000
